,name,fold,log2fold,tstat,pvalue,qvalue,updown,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,3M_neg,29M_neg,maxint,mean1,sd1,mean2,sd2,3M1_A4_1,3M1_A4_2,3M1_A4_3,3M2_C1_1,3M2_C1_2,3M2_C1_3,3M2_D9_1,3M2_D9_2,3M2_D9_3,3M4_E1_1,3M4_E1_2,3M4_E1_3,3M4_E2_1,3M4_E2_2,3M4_E2_3,29M2_C1_1,29M2_C1_2,29M2_C1_3,29M2_D8_1,29M2_D8_2,29M2_D8_3,29M2_E4_1,29M2_E4_2,29M2_E4_3,29M6_E1_1,29M6_E1_2,29M6_E1_3,29M6_E4_1,29M6_E4_2,29M6_E4_3,29M6_F7_1,29M6_F7_2,29M6_F7_3,29M7_G7_1,29M7_G7_2,29M7_G7_3,29M7_H9_1,29M7_H9_2,29M7_H9_3,Mode
1195,M172T1_2,1.067650748,0.094439787,0.892125729,0.378971235,0.436651931,UP,172.0614561,172.06088,172.0616201,0.958288333,0.083771833,2.31865,41,24,13,4220.482,26056.53894,5770.351947,27819.2833,6358.024094,20541.42449,29160.46987,34170.81386,24868.43645,25229.89809,28900.29615,20263.87974,27412.90377,24495.12401,19705.29977,22439.88266,23896.46844,22479.14615,25695.65428,41588.38644,26064.17515,43993.33955,29524.8673,38588.16983,25101.91121,40834.70632,25487.98428,24083.86886,23883.91109,20638.48532,23040.68612,21641.77906,25058.82873,28545.84401,38904.31829,24670.21188,24786.8187,25552.44778,22876.94935,28279.35235,27187.21788,22498.38275,25654.65224,30763.89117,Neg
1196,M160T1,1.479543371,-0.565151988,-0.889657925,0.380573466,0.437991907,DOWN,160.0614692,160.0612449,160.0695895,0.9822225,0.9535,2.266383333,32,18,9,2724.384,17940.2781,19584.19952,12125.55066,20287.20395,12879.07039,18731.79013,13618.0672,13406.89022,4879.402041,15214.70651,3914.904097,15827.47588,18428.98361,11454.06327,48023.55803,4713.860513,77010.1589,4101.721935,6899.51882,14681.48898,8738.631322,13663.35635,4865.111837,4981.41352,6437.614809,12924.55174,4246.071539,4483.528447,4026.9942,4909.151068,4561.806271,14425.15989,5955.725976,11132.66547,12952.14044,4213.620234,6708.764678,12809.2806,3931.880904,7781.2461,105647.2391,11396.03745,5539.734928,Neg
1197,M309T25,1.095373789,-0.131423264,-0.88789301,0.38077041,0.437991907,DOWN,309.1712431,309.1709782,309.1713609,25.24525,25.15183333,25.33,22,14,8,20065.859,331127.2034,90040.52944,302296.0808,111057.2698,312755.573,430648.7467,444300.3608,210301.6871,375885.2944,334582.8554,258568.712,285097.0053,340980.1512,211076.9654,541495.7619,343469.7281,251585.8644,296350.478,329808.8671,179688.3631,196848.1772,230179.9125,190613.6557,215042.3697,227004.1294,208072.0862,219643.2767,182059.257,303677.3951,342176.6445,328643.4138,239749.3256,329610.7257,275211.2454,241576.8407,492323.5277,326589.8079,584491.6237,415737.3332,525612.6445,293051.7632,370798.695,336703.7252,Neg
1198,M308T6,1.11430629,-0.156145842,-0.886820926,0.381212411,0.438001731,DOWN,308.1028051,308.1022373,308.1036484,6.03775,5.9129,6.207316667,40,24,15,9139.635,55840.98965,12887.3214,50112.78331,27121.87053,48882.58764,62159.77962,60072.16929,59007.45754,75578.90185,70578.06864,47590.21042,59961.71983,59839.62714,57651.9289,69298.45365,35137.82485,26543.8912,50480.7289,54831.49534,51117.87093,56510.88651,57062.24432,13711.97086,16367.87556,15636.68656,36123.72603,45513.09198,45200.85615,41826.76659,49001.93661,50211.13312,42306.28101,94452.63435,148100.6374,48984.64715,55506.13082,60086.14832,53432.96706,49584.07044,66270.10655,44503.39723,26053.01281,35141.72118,Neg
1199,M126T1_2,1.126490304,-0.171834896,-0.886490708,0.381472964,0.438001731,DOWN,126.0560077,126.0559472,126.0560929,1.255486667,0.835465,1.819666667,48,18,12,6571.363,43845.59596,15300.66016,38922.30212,19122.41609,76061.85447,41979.1637,33044.69924,60098.5723,39586.96263,36798.54523,56390.3036,41577.60586,28726.40509,66712.3009,31078.76808,27013.9863,55155.54713,33427.07552,30032.14929,50035.21868,97390.23109,26071.4134,34331.67292,30245.67248,24832.4516,48252.09449,32333.49873,26288.74909,37166.17873,31010.77602,26849.44574,90587.38658,28852.53119,25498.32203,43549.48606,35523.9706,25080.67061,38804.38915,29154.43641,22884.76087,41477.52384,31277.91507,56636.45545,Neg
1200,M186T1_2,1.041284244,0.058363941,0.892274591,0.381764373,0.438001731,UP,186.077144,186.0770316,186.0772697,0.955381667,0.925618333,0.98576,37,24,13,7751.018,41959.52881,6605.057415,43691.79622,4544.726401,31059.83565,45621.30176,48909.73091,33888.15941,45027.06312,47412.16419,37933.26225,45927.09317,46684.46836,34113.77445,37220.95917,43941.305,34449.52938,44180.25098,53024.0343,45915.06023,47318.0922,52966.99604,38607.20292,46176.57577,48379.44126,35441.19895,45638.26543,39398.33746,39547.33099,42844.06995,49029.32224,39816.55296,48115.81879,45737.46176,38366.87777,36020.7501,45898.41595,43377.62282,45113.94248,48021.2574,39864.81452,40874.53532,46133.16595,Neg
1201,M204T1,1.155594916,-0.208635762,-0.88699589,0.382347599,0.438001731,DOWN,204.0119691,204.011509,204.0124991,1.068133333,0.987656667,1.1295,22,15,7,5244.176,10988.56688,5130.133504,9509.012826,4966.708985,7429.604955,13743.26132,14045.04195,8295.734156,19038.14617,21087.48306,9728.775493,10013.58503,17485.02953,6315.036724,5036.062794,5382.316959,6731.779819,12714.28343,7782.3618,8683.654573,6731.549114,21462.94317,5306.241068,3101.13767,9878.012424,8228.287322,14612.19469,3666.586559,11510.56069,10227.1925,4427.603799,5922.15338,4939.270275,16027.69496,4323.985941,11355.67896,13364.94012,6222.761555,14236.36371,14768.25493,9211.92884,3590.068397,16417.24318,Neg
1202,M131T30,1.163693218,-0.218710773,-0.890328898,0.38286938,0.438001731,DOWN,130.9921848,130.9921241,130.9922266,29.99783333,29.336,30.028,48,22,15,6347.191,68187.19064,37591.13364,58377.85137,25541.76118,133438.1124,69380.91942,92009.55313,143295.358,50924.75969,56867.38866,18918.46318,94887.91764,11518.72334,86547.09667,25038.69736,64776.48032,53341.8608,61792.59957,60069.9295,61278.9739,41477.9378,108034.8536,71858.79888,73099.56561,65344.42228,60680.93436,49484.22158,28137.38792,46205.28375,47720.68236,0,64231.0694,37171.06004,0,106651.1093,61660.82832,62866.43111,68037.87925,68868.54568,77139.44616,68126.35586,59643.77656,73348.86907,Neg
1203,M126T0,1.28228556,-0.358717581,-0.889821238,0.382913992,0.438001731,DOWN,126.056042,126.0559976,126.0560746,0.137178667,0.106900667,0.442976667,29,18,11,3564.869629,50950.37578,43098.10629,39624.23602,30273.29991,0,77342.8324,51581.76662,92513.23718,0,51257.33603,72685.28005,45997.26137,54128.33173,71902.47717,28401.37777,0,0,158972.8031,59472.93326,47981.67497,59069.67835,58955.6397,54956.76822,59425.65567,28168.26846,0,52470.73751,0,0,62549.81222,56238.68173,38232.99924,29564.55116,44428.26571,128503.6497,54661.8447,35066.12942,0,0,0,58414.84034,56658.36294,25634.10453,Neg
1204,M628T4_1,1.106232743,-0.145654949,-0.887136987,0.383302395,0.438001731,DOWN,628.0508586,628.0505823,628.0512419,4.13195,4.071833333,4.1647,21,14,7,2296.2,18422.22581,6482.452237,16653.11927,5310.944335,12308.30962,24689.06474,25275.27403,18869.03401,18746.6565,11585.20843,11371.53718,14998.7283,27794.21175,25475.58882,12303.85524,27924.65724,21090.2435,11874.37629,12026.64151,27629.29203,13708.69654,25527.08127,19082.77085,16510.05712,16990.54839,14868.8963,20917.42717,9397.629384,12068.57078,14916.90748,12987.22748,17427.76464,10771.20054,14836.95372,26974.44487,18238.83694,17629.41067,17617.36202,19077.51321,9611.670459,22435.49275,11310.3634,9138.744526,Neg
1205,M186T1_1,1.074160702,0.103209847,0.886606302,0.383323839,0.438001731,UP,186.0488451,186.04826,186.048931,0.957180833,0.92657,1.53647,40,24,13,2880.542,17993.41665,4833.339866,19327.82107,4121.621944,17440.22113,19673.52283,16862.33114,18278.27395,20191.46829,18240.60248,34302.26058,17389.50103,15387.01192,14622.48004,15397.48812,16049.6752,14518.90728,15168.79068,16378.71513,17191.12557,23690.36371,27017.81488,22421.61282,15919.82406,25816.20059,16397.37918,16104.17887,20661.36962,16172.71876,18070.84179,16084.13076,16958.33296,20804.53573,21031.25395,18282.60426,13711.61883,18828.72501,28858.35399,24334.77691,16797.41737,16416.36767,14236.97942,18059.17896,Neg
1206,M257T1,1.091881679,-0.126816529,-0.882516042,0.383928906,0.438329346,DOWN,257.102965,257.1021416,257.1031462,0.894979167,0.172101667,0.98576,34,21,10,2816.372,19802.47826,5438.116805,18136.10269,6184.747437,21720.59465,17236.87882,18794.50686,17833.92807,17289.71819,24193.20663,16597.27072,14706.20078,19456.82808,18734.9197,37530.45911,20513.20374,19220.4966,16292.70442,16916.25756,18724.8731,20904.36449,13171.23258,15066.02748,18340.8883,17395.31929,13679.57646,20152.84919,38543.53276,13031.69334,21058.07122,13099.45812,12098.18767,19406.47648,16700.17556,22860.38078,26260.26215,11882.65358,22464.21413,19678.89235,16174.80147,19251.8573,6217.640011,19103.0367,Neg
1207,M143T1_31,1.069482188,0.096912455,0.880531193,0.384742781,0.43853653,UP,143.1616518,143.1538129,143.166744,1.1274,1.103016667,1.168983333,17,13,2,683.765,3155.807225,696.0631557,3375.079616,844.4470986,2242.494553,2746.538747,2728.591595,2122.595617,2525.431852,2378.334649,3370.271381,3774.113857,3769.637775,2791.723725,3353.032109,4450.032541,3758.724065,3648.638968,3676.94694,2780.415452,2775.82937,2903.629451,4213.59482,3939.779053,4714.344269,4031.780239,2200.839562,3482.364852,2063.435234,4789.717484,4436.760566,3422.627728,3500.488173,3543.336999,4421.73386,2177.262376,3336.380494,4352.421391,2366.946151,2310.559653,2958.748989,3219.911163,3059.003452,Neg
1208,M140T1_28,1.166337941,-0.221985863,-0.881808313,0.385074302,0.43853653,DOWN,140.0717739,140.0707795,140.0849397,1.108693333,0.082056667,1.326766667,39,16,9,2015.08,6543.500426,3249.127196,5610.295436,3160.429551,13799.59612,13189.32542,6307.437686,3799.719056,6999.63714,9268.686705,3122.591742,3409.461641,7078.786494,6188.563735,4737.647021,4628.977096,4936.056863,6188.245111,4497.774556,4416.271025,6506.67222,9589.627246,7452.923516,12513.88179,3133.35653,5765.104557,2282.985307,3807.685776,4402.116615,4660.539245,4287.51534,15072.9361,5897.82781,5802.112065,3029.557789,3196.265716,3218.072648,3617.847252,4713.905476,8208.289951,2307.326111,7057.389404,3706.88097,Neg
1209,M199T1_3,1.096843952,-0.133358289,-0.887790364,0.385514081,0.43853653,DOWN,199.0611722,199.0611245,199.0612425,0.958630833,0.925881667,1.374546667,62,24,15,27383.436,262387.9197,92610.4709,239220.8291,51189.26983,515428.4488,253487.9665,246490.7667,200385.3725,246719.2788,247978.7119,207478.8307,234591.6714,228955.1735,452121.3705,201070.3744,223601.7059,197103.6025,239959.5392,240445.9826,220231.4857,266234.3049,256477.0586,213947.1559,230127.8701,230328.9312,192251.0527,239619.9205,214841.0339,208454.8576,228487.7419,238156.3597,222573.0281,259690.1503,251306.2712,462525.9147,214226.063,246677.7059,216708.4144,230836.7488,240536.2675,193176.334,228544.3724,235340.8566,Neg
1210,M291T24_1,1.060723146,-0.085048155,-0.880339968,0.385581773,0.43853653,DOWN,291.1600411,291.1598847,291.1603217,23.98825,23.972,24.03633333,38,24,14,8856.467,35398.70465,6930.651249,33372.2374,7093.458612,33230.98435,34032.84166,39688.75977,33254.66375,24551.65586,37129.27392,36920.50075,44699.39853,46627.68051,33730.5653,28116.62683,33192.88793,39589.95015,22652.65124,43562.12922,40595.49331,34840.45319,26683.61076,32583.19272,45588.15223,41922.04135,40292.19048,28899.96496,39772.44096,15365.37234,33024.13335,35331.68293,29649.38861,30312.59262,43745.0875,22002.13418,23847.4279,36284.2307,33095.04967,34229.93561,30042.20538,35855.48688,36712.64867,30258.78136,Neg
1211,M83T1_1,1.085993737,0.119015783,0.885008274,0.387529215,0.43853653,UP,83.02480643,83.02476488,83.02494103,1.191573333,1.168156667,1.247476667,39,24,15,10924.195,18656.46475,6526.698537,20260.80387,3273.072072,8803.072527,23136.53255,25747.50201,9139.485783,19568.14643,23950.37489,16067.41805,18827.43181,15743.87455,13817.58471,31485.46262,18027.49501,10393.81206,20699.3738,24439.40437,19496.30144,24483.45433,24578.01595,16982.78863,27485.05727,26204.5003,15712.42781,17239.1681,20807.66286,15667.16175,23459.11445,20049.59094,20482.88769,18239.30199,19690.36116,16346.09658,20709.70116,17863.4878,19772.28303,21927.33689,23032.60656,17179.41368,18360.97546,20489.59695,Neg
1212,M146T4_8,1.15315844,0.205590748,0.875206112,0.387612068,0.43853653,UP,146.1678602,146.1677674,146.1679053,4.460983333,3.587866667,4.65795,25,14,9,1931.994,16192.98907,7942.870533,18673.08201,9580.039265,8288.989502,14274.37002,8047.057248,3285.451776,18561.9951,15994.15054,21243.12473,17768.41258,11532.89551,10381.65052,16728.4337,35099.73274,13350.1375,25152.59969,23185.83482,22485.53341,4553.499869,34707.41527,15569.10066,22740.9111,11548.5393,14472.84367,36685.58597,31137.9029,12096.31897,17418.86041,26629.79303,29294.06942,7145.580037,24770.86552,12674.79082,5998.124041,8623.428654,13647.04578,27682.51994,18621.85943,12169.88555,8060.310916,29419.18356,Neg
1213,M399T4,1.137309223,-0.185624562,-0.876821041,0.387849369,0.43853653,DOWN,399.049027,399.043506,399.0493781,4.193325,4.100166667,4.456866667,42,21,12,1619.235,11553.52698,4921.189053,10158.65056,4689.251356,6645.869922,9781.520486,11520.9414,19402.94552,16582.82717,21014.73018,9875.979838,11598.88054,15540.97289,10973.12203,11935.26587,12351.48703,5432.129102,4842.058316,5804.174428,14961.59902,11253.95956,22756.82619,3303.822726,3596.661957,3059.294165,7228.470909,7949.220433,10353.03353,5402.042976,11180.19449,10469.09959,8009.819819,10217.8887,7102.19647,16545.69862,18392.23192,14351.34737,10655.77792,9486.893593,10369.26292,9114.687081,8518.467689,9529.115848,Neg
1214,M125T24_2,1.284059475,0.360712027,0.874508267,0.387942824,0.43853653,UP,125.097156,125.0970936,125.0972455,24.03666667,23.94116667,24.163,33,19,14,6493.446,49778.02774,45041.75565,63917.94817,55031.43221,53479.5641,29664.03888,43465.93227,36288.01579,30400.72906,33300.75086,208658.0002,47258.20367,32222.97775,41354.32313,45217.01565,36618.96567,44571.69801,14195.48642,49974.71472,187979.1208,155438.5936,45123.75263,38384.36093,38649.3484,26200.94681,32063.68986,43784.92298,37230.2784,38586.30168,71389.43006,16505.73963,51286.904,169792.4799,47854.82427,47593.63867,23771.78075,141344.8906,27910.48999,11676.81707,29399.9558,51425.64493,171802.9017,28833.94253,Neg
1215,M349T4,1.120642708,0.16432638,0.873714313,0.387943968,0.43853653,UP,349.0525987,349.0519293,349.0569075,4.268791667,4.194366667,4.367633333,30,18,12,1530.43,6724.622324,2320.605375,7535.89897,3475.059377,6973.245114,3949.251813,4989.006971,7699.456055,4567.425065,4139.183929,9546.218593,10611.09771,10375.49838,5383.31136,4416.112954,8411.854529,7536.10968,7653.300336,4618.262374,11735.24135,18799.37153,10137.0621,2961.12927,2955.997668,2787.932654,10222.58816,9444.353856,9530.611345,6711.178346,6070.935954,6611.861038,7617.865463,3802.689268,5939.846721,10841.02358,8015.838491,7883.709,5536.799837,8782.34219,5716.98925,5433.71565,5974.934752,7347.55781,Neg
1216,M267T1_1,1.049928548,-0.07029115,-0.877130646,0.388006742,0.43853653,DOWN,267.0477048,267.0474048,267.0482207,1.116535,1.040393333,1.14857,38,23,15,5942.067,37535.55156,6416.953059,35750.57716,5788.544651,36800.39526,32137.3697,31771.82523,27861.96662,34672.91956,28678.10061,40817.87723,35066.36914,44691.33401,49932.78603,46479.62677,39378.5753,39329.64994,41236.7698,34177.70825,33433.56436,33276.03318,34515.76709,19500.93215,39309.04202,34681.0779,24240.05766,40034.72258,27388.51238,43162.98203,42219.59256,38064.56763,33243.76578,37631.98838,35937.53657,38694.89161,32313.33054,42103.59872,37155.84486,43739.14131,33984.78728,38955.16457,38378.2237,36048.72699,Neg
1217,M293T24,1.02807376,0.039943775,0.876524672,0.388198714,0.43853653,UP,293.1791393,293.1779753,293.1792372,23.97233333,23.95633333,24.22133333,42,24,15,82611.648,456910.7296,45800.15391,469737.9316,42232.22163,420497.9275,497484.2236,437480.913,457585.1721,384406.2126,502928.1436,509139.7604,496859.1029,529446.439,382913.9544,421682.7848,435628.9596,433047.4157,451712.102,492847.8331,468642.5396,515873.5517,508795.2732,405674.7696,544118.7287,426557.51,509697.8266,458008.8175,514120.7168,454093.0518,488547.1995,530028.1091,481643.7347,493430.371,469489.9963,430414.1034,497145.3747,438136.4905,495659.0779,373768.5385,434015.2782,429149.6518,470465.8526,436233.7951,Neg
1218,M256T1,1.151345161,0.203320402,0.873163383,0.388238451,0.43853653,UP,256.2366953,256.2350442,256.2367889,0.713965833,0.106900667,3.560083333,96,24,15,58856.28125,996106.1961,430986.0917,1146862.048,646710.0814,22384.37028,916676.1583,1029758.124,884744.3425,1142804.87,31750.25833,1299316.131,1597077.336,1065549.831,1079657.882,1098231.503,1088507.623,1099223.443,1221330.346,1364580.723,1185833.478,1297111.918,2609657.727,964768.3093,1224027.425,6236.291974,1087850.352,1244873.762,1315706.128,993146.8518,16106.90518,1095002.001,1131220.907,1313739.33,1015281.958,956210.8508,25081.2041,2543246.444,992979.2641,913365.7834,1210134.574,2291215.975,863325.7427,1228565.978,Neg
1219,M142T1_14,1.38107559,0.465792285,0.872310292,0.388710811,0.43853653,UP,141.779291,141.7748147,141.7880178,1.128373333,1.094103333,1.18032,26,14,6,24399.527,34488.05425,33744.01724,47630.60988,60216.63548,19567.93824,53378.12189,87153.47196,20315.23159,54825.26553,91051.92526,44368.7781,2236.92216,3444.156524,2421.988423,2484.9657,2689.146627,47455.97539,83566.8362,2360.090131,52528.6164,71907.25959,113573.3123,4029.464853,3081.982348,198968.685,3539.674818,2814.70651,2456.046904,3234.747456,123547.2794,4955.54898,60991.73434,95168.37596,128933.5737,2866.150836,104215.4603,147465.6714,2581.12938,4549.693561,3155.699894,3408.863702,2167.723499,2993.235908,Neg
1220,M87T24_1,2.089783605,1.063353561,0.872463925,0.388725888,0.43853653,UP,87.00277417,87.00274715,87.00282698,24.12358333,24.09183333,24.18733333,34,20,14,56817.496,84305.92993,275450.1031,176181.1502,380454.1677,17327.52669,14819.40969,1079892.377,10146.73057,11873.93299,11812.28221,10182.38881,18637.38416,10736.9056,11486.10884,18202.07706,9994.985656,8993.930326,21766.07164,8716.837228,9483.21882,13241.96138,890218.5778,10273.23814,9512.729019,900620.6319,1225599.839,12834.66656,8313.637094,9717.819276,15014.28697,982688.8913,12040.08177,10431.33298,8989.853389,9625.479888,13692.79127,10935.0096,15845.87755,11298.22917,11653.73595,12267.16869,14865.50962,9183.0375,Neg
1221,M106T6,1.074488813,-0.103650462,-0.875847531,0.388887869,0.43853653,DOWN,106.0410848,106.0410141,106.0411079,5.595433333,5.367833333,6.207266667,32,15,13,4242.296,102533.5648,25862.64921,95425.43726,22595.4132,109323.1507,111605.0682,147301.7959,107484.844,59724.96709,131533.3459,119108.9889,107171.2607,116345.3746,106420.7701,84905.86007,64736.05348,105924.6887,110900.5969,55516.70693,101801.6868,68307.53941,67433.01029,89479.25285,100663.0797,82308.90328,59547.33246,115395.4105,115574.0477,111267.1256,109389.1114,127137.032,97819.20772,110201.8131,61679.90446,113668.4485,66391.01755,71427.4691,104703.3392,72622.76308,81764.59933,118480.9527,104275.3124,138872.135,Neg
1222,M86T1,1.082096087,-0.113828611,-0.869039709,0.391069612,0.440635932,DOWN,86.03269225,86.03259419,86.03272923,1.38463,1.34323,1.530223333,35,20,15,2609.641,30236.49794,7533.987392,27942.52592,8741.290591,41160.30455,29312.44781,22599.66953,49320.55988,29930.49989,36333.18714,35094.98041,25484.48617,23917.91713,33219.53815,27149.84165,25470.26991,24442.39619,25353.33699,24758.03374,45505.24626,25912.65255,26381.16281,24812.77989,20243.61889,18114.38571,32530.36216,24148.74429,21728.20249,40488.99408,22655.9865,19090.59773,34245.15643,49834.19329,26700.62003,42992.72885,28185.44179,17532.80831,22426.2005,27557.97467,24546.905,28176.56564,23721.5232,23087.77095,Neg
1223,M143T1_10,1.124268502,-0.168986627,-0.86916498,0.391750221,0.440778058,DOWN,142.6958931,142.6885302,142.7027711,1.13331,1.08835,1.167573333,22,13,3,1502.674,5090.779309,1975.678591,4528.081413,1952.88767,3341.434284,4533.199656,6412.40046,3045.432717,3834.412947,5240.168649,5353.777201,6723.057925,8704.173569,6878.729146,3564.50707,2822.688587,5579.221036,2245.828814,8082.65757,4185.389234,4503.875086,6237.224005,3000.171892,3709.44055,4013.091964,6212.25981,6728.917842,7849.885669,2276.343983,2974.601504,3817.513938,4484.063583,7007.841177,8468.768178,6455.454067,2408.203461,3067.834493,3237.518704,3198.624306,2125.887691,7158.885822,3234.199433,2317.957508,Neg
